Product Name,Price,Brand,Category,Description,Rating,Review Count,Style Attributes,Total Sizes,Available Sizes,Color,Purchase History,Age,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,feedback
Q5C5,14.75873391,Ralph Lauren,Lingerie,Very Good,1.819457483,159,Streetwear,"S, L, XL",L,Red,Above Average,24,Grazia,Julie Sariñana,Winter,Nighttime,Positive,Positive,Neutral
A5O9,39.02109961,Mulberry,Tops,Best,1.015007538,233,Edgy,"S, L, XL",M,Blue,Average,29,Glamour,Olivia Palermo,Fall/Winter,Daytime,Neutral,Mixed,Neutral
A7H2,85.7177474,Calvin Klein,Swimwear,Worst,3.802062237,214,Bohemian,"M, L, XL",M,Black,Negligible,40,Fashionista,Gigi Hadid,Fall,Evening,Neutral,Mixed,Neutral
Y6M8,78.69450684,Mulberry,Bottoms,Not Good,2.051287216,365,Formal,"S, L, XL",XL,Blue,Negligible,42,Elle,Leandra Medine,Fall,Nighttime,Positive,Other,Positive
P3R0,40.8065931,Mulberry,Accessories,Not Good,2.674870873,134,Preppy,"S, M, L",L,Green,Significant,54,Glamour,Leandra Medine,Spring,Evening,Negative,Other,Negative
O0F1,71.65274657,Alexander McQueen,Dresses,Best,3.381698641,380,Formal,"M, L, XL",M,Blue,Above Average,63,InStyle,Leandra Medine,Spring/Summer,Nighttime,Mixed,Unknown,Mixed
M4L1,66.27993253,Tommy Hilfiger,Footwear,Best,3.213610766,160,Edgy,"S, M, L",M,Blue,Very Low,63,Glamour,Leandra Medine,Summer,Holiday,Negative,Neutral,Positive
H3U7,96.85798909,Ted Baker,Tops,Good,1.618434763,179,Edgy,"M, L, XL",L,Red,Above Average,42,Vogue,Olivia Palermo,Spring,Evening,Neutral,Positive,Mixed
L0H1,23.60940063,Jigsaw,Bottoms,Very Good,4.109567619,118,Casual,"M, L, XL",S,Black,Very Low,55,W,Olivia Palermo,Spring/Summer,Daytime,Unknown,Unknown,Positive
I0H1,19.60151255,Jigsaw,Footwear,Good,4.016834916,128,Casual,"S, L, XL",XL,Red,Below Average,19,W,Julie Sariñana,Fall/Winter,Weekend,Mixed,Unknown,Unknown
C1H9,62.74612493,Ralph Lauren,Swimwear,Very Good,1.587883992,439,Formal,"M, L, XL",L,Red,Very High,50,Grazia,Gigi Hadid,Fall,Evening,Mixed,Unknown,Other
I1V5,58.40117439,Alexander McQueen,Lingerie,Good,4.64626544,480,Minimalist,"S, L, XL",M,Black,Average,31,Cosmopolitan,Julie Sariñana,Spring/Summer,Holiday,Positive,Positive,Mixed
L5F1,10.15302849,Alexander McQueen,Footwear,Bad,3.113397435,114,Glamorous,"M, L, XL",L,Red,Negligible,58,Elle,Chiara Ferragni,Winter,Evening,Positive,Mixed,Negative
E0J9,76.9787401,Alexander McQueen,Bottoms,Very Good,1.877296114,402,Formal,"S, M, L",M,Green,Very High,51,Cosmopolitan,Gigi Hadid,Summer,Evening,Negative,Neutral,Neutral
Q4D1,77.40878243,Jigsaw,Outerwear,Very Bad,3.363537842,386,Bohemian,"S, L, XL",L,Red,Very Low,57,Grazia,Gigi Hadid,Fall,Evening,Unknown,Neutral,Mixed
G4I0,21.89887587,Calvin Klein,Activewear,Good,4.666583101,27,Vintage,"S, L, XL",L,Red,Negligible,55,Elle,Leandra Medine,Spring/Summer,Nighttime,Negative,Neutral,Negative
A2F3,54.45546841,Tommy Hilfiger,Activewear,Good,3.927095965,230,Streetwear,"M, L, XL",M,Blue,Significant,29,Cosmopolitan,Olivia Palermo,Fall/Winter,Nighttime,Negative,Positive,Neutral
Q9H0,84.07488729,Calvin Klein,Footwear,Good,3.380777868,66,Bohemian,"M, L, XL",XL,Black,Average,40,Harper's Bazaar,Gigi Hadid,Fall,Daytime,Unknown,Unknown,Neutral
W2F2,34.51564816,Ralph Lauren,Tops,Not Good,1.178488753,318,Streetwear,"S, L, XL",XL,Black,Very Low,38,Marie Claire,Chiara Ferragni,Fall,Evening,Positive,Neutral,Neutral
N6Z3,10.10227742,Mulberry,Lingerie,Very Bad,3.096428214,227,Vintage,"S, L, XL",M,Black,High,60,Cosmopolitan,Julie Sariñana,Fall/Winter,Daytime,Unknown,Other,Negative
B6C4,74.53878112,Jigsaw,Swimwear,Good,2.890945353,269,Bohemian,"S, L, XL",L,Black,Low,19,Elle,Leandra Medine,Spring,Evening,Neutral,Neutral,Neutral
V4J5,45.56146463,Jigsaw,Dresses,Worst,1.639400439,244,Glamorous,"M, L, XL",M,Green,Very Low,36,Fashionista,Kendall Jenner,Spring/Summer,Weekend,Neutral,Unknown,Negative
